"","logFC","logCPM","LR","PValue","FDR"
"PITA_47891",2.86846250435127,1.32165811953286,15.7993228103386,7.04277107742628e-05,0.00587100746643526
"PITA_19292",2.70766939675716,2.10731626624248,15.7237695445885,7.32972822333714e-05,0.00607130259110751
"PITA_21059",1.94001777760157,7.06186764638776,15.6742308723376,7.52423579011345e-05,0.00621263011635114
"PITA_40625",2.19025561162409,2.94128629056588,15.6350285811526,7.68183295067587e-05,0.00632268332956104
"PITA_24153",1.5150991928584,5.05377193503773,15.6195837027284,7.74483103132664e-05,0.00635442619223264
"PITA_07392",1.36838202167107,5.31853504467512,15.5704337787186,7.94878842300953e-05,0.00650125905956148
"PITA_10097",1.17121376890412,6.65352096926729,15.5540925436042,8.01778974901935e-05,0.00653713772985091
"PITA_37132",2.78313439705964,2.15883460454272,15.4881592693164,8.30237073291175e-05,0.00674801126225943
"PITA_11559",5.14807682688841,4.9384447116175,15.4647697191341,8.40574854080722e-05,0.00680692478635119
"PITA_09817",3.62451528048072,2.49234054295883,15.4160959541448,8.62504929367212e-05,0.00692373169997278
"PITA_05742",1.31627702203264,5.98772999035216,15.2529863129601,9.40279673217926e-05,0.00745601646973325
"PITA_02885",1.92386521500402,3.3848378145243,15.1964944715677,9.68831046307788e-05,0.00763585657073311
"PITA_14849",3.71362240483428,0.643482434843502,15.1864071563136,9.74020300326887e-05,0.00765356313933595
"PITA_40655",1.91922031764519,4.04792635729093,15.078581707374,0.00010312678496777,0.00805472837905922
"PITA_19843",1.93087814246724,3.41115322845329,15.0262463002923,0.000106026308419711,0.0082072567133579
"PITA_50813",3.93730252740132,1.9660902350159,15.0173798229571,0.000106525601037378,0.00822143726225866
"PITA_47493",2.12958314425552,4.63306196830946,14.9634340300544,0.000109614833059906,0.00843482897353582
"PITA_22445",2.81434984098073,3.8696596870493,14.9563859442798,0.000110025050231202,0.00844142044679448
"PITA_01763",3.55717474870144,0.0218990640337118,14.9435876310527,0.000110773900281327,0.00845083846671158
"PITA_24873",1.97759443961634,3.01876995030749,14.9431832655298,0.000110797643782869,0.00845083846671158
"PITA_25357",2.40179696329337,2.13568170215669,14.9186692358771,0.000112246666108545,0.00850283172233217
"PITA_10775",3.27640760195698,0.906532186613182,14.9150857818261,0.000112460075838451,0.00850283172233217
"PITA_44170",3.42390221254404,2.16048444882777,14.8978172980389,0.000113494226610914,0.00853142005758169
"PITA_13982",2.89295633694795,0.696027969657497,14.8751955573256,0.000114863463372663,0.00860946345492675
"PITA_51615",2.16119170130372,2.66060045514232,14.8658968344002,0.000115431102448087,0.00862714811371348
"PITA_36496",2.37271144808853,2.48350784633969,14.8536251013833,0.000116184552971915,0.00865857890615054
"PITA_33502",3.91025949647767,1.29289621489351,14.7998578736794,0.000119544511112625,0.00887895416007473
"PITA_47429",1.37257759787632,5.09316095813392,14.7927268736013,0.000119997419385769,0.00887895416007473
"PITA_18923",3.76211501664804,0.845440465103875,14.741858208168,0.000123278724318673,0.00908316243853928
"PITA_03757",1.33235124460775,5.15744818825334,14.7341498068331,0.000123783779057384,0.00909461104379521
"PITA_24664",2.57813312804666,1.86530598033088,14.7076980432994,0.000125532791052326,0.00919713341543645
"PITA_19094",1.54510037421705,6.0969687349338,14.679930205167,0.000127395597271717,0.00930739350966317
"PITA_39356",2.51441631391894,1.83563630395902,14.6735132685522,0.000127830021329639,0.00931297205815849
"PITA_50866",2.39121516241048,1.23588325746379,14.6508241568453,0.00012937805944522,0.00939942443606348
"PITA_01074",2.96326877788189,1.67435220567908,14.6292544400387,0.000130867220495215,0.00948112963192215
"PITA_07613",4.05792627836626,6.18114528757613,14.6172821728071,0.000131701213913891,0.00951504686857328
"PITA_36356",1.29105166149559,6.10365945017304,14.5999683387592,0.000132916777087959,0.0095762671891433
"PITA_06604",2.49460111417887,3.87479333091664,14.5184740661648,0.000138791778337749,0.00997192089167542
"PITA_38825",2.08323756422939,2.89325906235202,14.4468009003375,0.000144174536068105,0.0102928906135767
"PITA_36024",1.90401323091031,2.68904587894495,14.4107011973961,0.000146964783010264,0.0104152780417274
"PITA_34569",1.44214134447509,5.19903169123286,14.3786449206663,0.000149488054987088,0.0105653120167369
"PITA_13365",2.17090140684657,2.95165674687964,14.3551752364644,0.000151363065104238,0.0106688400008025
"PITA_10571",2.45450468949145,1.43149916656963,14.3446752611075,0.000152209566008039,0.0106995097359543
"PITA_20903",1.8152600948574,4.7249740989746,14.2702035655477,0.000158351827768896,0.0110714319581753
"PITA_19827",1.32673891653459,6.00901444586486,14.2314738168643,0.00016164422378805,0.0112308351308269
"PITA_41805",1.26908180765088,7.11531891675732,14.200098961839,0.000164361868646273,0.0113392250440873
"PITA_31714",2.9073843219321,7.97689271254558,14.1195538165856,0.000171551177985902,0.0118039010270776
"PITA_07523",3.08439323152401,4.27216265036891,14.0933868340162,0.000173954306540374,0.0119376716591256
"PITA_36293",3.58419155911883,1.67164021109582,14.0723518975043,0.00017591068010036,0.0120401602071849
"PITA_04341",2.10647612716484,3.40563808139459,14.0451740812591,0.000178471230581326,0.0121833549506292
"PITA_27932",1.51266811964078,7.2453781991488,14.0287658107182,0.000180035272194725,0.0122579512945356
"PITA_03080",1.5565794748203,7.20096381714871,13.9987821608104,0.000182929077863361,0.0123579282757095
"PITA_04637",2.82411912361072,3.21265013805162,13.990650576725,0.000183721925017398,0.0123793356160039
"PITA_34358",2.65119366427275,2.2451936885177,13.9231104989388,0.000190442450804784,0.0127990121524073
"PITA_02893",2.12835464152324,3.17122352311854,13.8272670950795,0.000200406642462011,0.0133726261603168
"PITA_13110",2.80144582332583,3.41624607167677,13.8217980898785,0.000200990805697401,0.0133726261603168
"PITA_14723",2.27069189179282,4.21432469280142,13.7759732574796,0.00020595341421839,0.0136301332071402
"PITA_36943",3.6889789705183,-0.166480674020786,13.7336053457343,0.000210651436117673,0.0139056680253415
"PITA_47137",2.26964073144512,1.59610242342049,13.7247547291045,0.000211646401890508,0.0139178399413686
"PITA_50609",2.89131540111733,2.09129178051015,13.7224518974852,0.000211906056241377,0.0139178399413686
"PITA_01590",1.86147562458858,3.50694736153279,13.7026802059155,0.000214148650452294,0.0140297033995307
"PITA_02457",1.74182939587251,4.15536251681945,13.6798726963816,0.0002167653013767,0.0141385413226692
"PITA_35470",2.03020939119674,2.56888153633553,13.674695171998,0.000217363779056777,0.0141385413226692
"PITA_20803",2.61895997267067,4.39945821912456,13.6740303062683,0.000217440752396004,0.0141385413226692
"PITA_01007",1.11697107842393,7.99633081178348,13.6548280931662,0.00021967573652081,0.0142090170002175
"PITA_13105",1.3639108617479,4.30900294462209,13.6425542060269,0.000221116430876745,0.0142090170002175
"PITA_48066",2.43784879934718,1.94376515248986,13.5867254425822,0.000227790641711277,0.0145567734650334
"PITA_09762",3.29619827817938,0.283247121311336,13.5501903908227,0.000232267861073063,0.0148065068594346
"PITA_32379",1.49347847098218,5.37951996357846,13.5328601669168,0.000234422513268655,0.0149073230992774
"PITA_38279",2.6887432951318,5.01317443831596,13.5034079349621,0.00023813059212063,0.0150757058899526
"PITA_07653",1.1424514293177,6.69776372846888,13.5026274521247,0.000238229655917971,0.0150757058899526
"PITA_39027",2.62779700510733,2.37279637481006,13.4594773462723,0.000243771655785907,0.015351711853113
"PITA_09506",3.3321480870719,3.69788160465981,13.4448720325934,0.000245676779624178,0.0154343172976939
"PITA_07682",2.79741745430348,2.08168723900942,13.3525002873807,0.00025807831286839,0.0160967837875155
"PITA_28044",3.03415631312658,0.650681216502743,13.3457323524189,0.000259011387640624,0.0161163329692464
"PITA_21568",3.5477311400448,1.89171904026208,13.339838576504,0.00025982671415736,0.016128479733935
"PITA_32739",1.68947532666382,3.25869345939274,13.2912111034888,0.000266653175370877,0.016512815329098
"PITA_05154",2.38244739229251,2.45412365852739,13.2562417446367,0.000271673764646276,0.0167837599636223
"PITA_22858",1.3151894975404,5.85564499922322,13.2187006922694,0.000277169693347761,0.0170827169532747
"PITA_08319",2.26213711740224,2.40548697072948,13.1993183176826,0.000280050963222029,0.0172194929135739
"PITA_20356",2.23822313980214,1.76981062421031,13.1447980690135,0.000288318586900125,0.0176444191216126
"PITA_23704",1.60998859117836,3.72077709666256,13.1291958921849,0.000290729523837866,0.0177277259694578
"PITA_25342",1.61222442749328,3.52920259780403,13.1271764495286,0.000291043061592467,0.0177277259694578
"PITA_49215",3.67116542091448,4.54935700953155,13.1016411961402,0.000295037186451375,0.0179290237906865
"PITA_32240",3.16649402438876,2.52011457862974,12.9647311613519,0.000317414035446201,0.0191545745891421
"PITA_48266",2.84037912054229,3.22474392399886,12.9330259407201,0.000322835502803485,0.0194366402602218
"PITA_29784",1.97455318942583,4.36233494526725,12.8909157232702,0.000330180841892625,0.0197461862332659
"PITA_34328",2.98624889433677,2.95266413866494,12.8904978734421,0.000330254566168274,0.0197461862332659
"PITA_43327",2.78906032826354,2.02684220260201,12.8488546141109,0.000337685878018743,0.0201171066265697
"PITA_34115",1.37115107239318,4.71727874063555,12.8463530877493,0.000338137611609208,0.0201171066265697
"PITA_20952",1.22297692099888,5.75925792050752,12.8428092988076,0.000338778603654024,0.0201171066265697
"PITA_33482",3.01600186423978,2.35430297054363,12.8213294197211,0.00034269014155308,0.0202614694677563
"PITA_33903",1.31992679802278,7.72597986694273,12.7656413249375,0.000353044529107181,0.0207612244667422
"PITA_01919",1.39209049098785,4.38158675153553,12.7626111202868,0.000353616918711477,0.0207612244667422
"PITA_41069",1.62752665002293,5.2265675467921,12.6955179063798,0.000366533069897319,0.0214710779616202
"PITA_18543",1.22777250138569,5.21717596017435,12.682868187299,0.000369021076542633,0.0214833934648914
"PITA_30254",3.01555377694378,0.837370215423902,12.6820828300371,0.000369176104759444,0.0214833934648914
"PITA_26953",3.21062678347921,2.35836311525687,12.6775352663705,0.000370075078604738,0.0214850060701576
"PITA_04185",3.37451747783782,2.56342651088329,12.6593401026941,0.000373694090199567,0.0216081193351616
"PITA_13621",2.3298801027703,2.89485344658917,12.6585238897521,0.000373857268669411,0.0216081193351616
"PITA_50348",2.98857850681656,0.23318799420036,12.647658667045,0.000376036318419451,0.0216858727400698
"PITA_29549",3.39473689046807,3.42835582000039,12.6395299277247,0.000377674932644522,0.0217321843432553
"PITA_31676",2.83628898817206,0.943598974352604,12.6281058426604,0.000379990013621635,0.0218171308262364
"PITA_22026",2.38587704602554,0.855994995530644,12.582958846163,0.000389279947482012,0.0223012822776644
"PITA_13495",1.71590820247159,2.64097181999094,12.5769954519358,0.000390524051007098,0.0223233847091069
"PITA_44795",3.61588207273375,2.95417301059456,12.5271866110187,0.000401073256469115,0.0228260707385235
"PITA_12283",3.339184983934,4.85415096680391,12.4944911555072,0.000408153786984381,0.0231783228071545
"PITA_10042",2.78482052094777,2.13155402827025,12.4724778973299,0.000412991887005528,0.0234019738325202
"PITA_29664",1.10010907291087,8.22814249155445,12.4554754804923,0.000416768268012209,0.0235646214841946
"PITA_50176",3.71390875579519,1.48650507490597,12.4273781441344,0.000423085441888495,0.0238699116227286
"PITA_21009",2.61015495368049,3.95139743632377,12.4013089844376,0.000429032995898972,0.0241530718405549
"PITA_11589",2.01277837862433,2.35024205922226,12.3941276895429,0.000430686144480148,0.0241937709109809
"PITA_47140",2.45870410312894,1.86310755829337,12.3817093076501,0.000433560062716364,0.0243027234292886
"PITA_45750",1.90797713742139,2.69093285433658,12.3738019858851,0.000435400086222369,0.024322123895828
"PITA_16417",1.15524287399833,5.92394331641646,12.372188745544,0.000435776451822671,0.024322123895828
"PITA_36703",1.68386631697703,3.13567725378699,12.3561539195379,0.000439535236890819,0.0244793832468808
"PITA_11662",2.35162588815789,4.05596496950652,12.3463506737271,0.0004418493501832,0.0245079793923242
"PITA_25536",2.72709348015588,2.15062088457482,12.3203398360579,0.000448049121686098,0.0247416339828741
"PITA_18976",2.24345701271791,1.39102156676215,12.3063209328737,0.000451426904076875,0.0248753439579141
"PITA_26382",1.12143384648304,5.55368801796393,12.2455901140954,0.000466359022054926,0.0255897295456257
"PITA_02265",1.72229195240586,3.35555911271816,12.1721297617146,0.000485088866469027,0.0265410246921628
"PITA_35775",1.11799415642875,7.45637554317629,12.1049151612716,0.000502890847490358,0.0273633641263112
"PITA_04318",2.09980375349316,6.64511280397452,12.0369786385747,0.000521554415067999,0.0282606432947991
"PITA_11449",1.76059274533574,4.92733470616456,12.0224147575482,0.000525645566367744,0.0284231092217436
"PITA_40372",3.49923411598193,6.39550823824007,12.0132694440467,0.000528231126314913,0.0285036584322087
"PITA_28956",2.58846928155191,2.76264039213473,11.9202440820091,0.000555272048558739,0.0297161948785273
"PITA_34679",3.33471092733646,1.05922796135605,11.9020814091145,0.000560712543311584,0.0299457341663059
"PITA_34222",3.36641099834212,0.827275548193801,11.8619486847757,0.000572925632878063,0.0304728482321586
"PITA_44169",1.58711091204852,3.77983506318816,11.8543859258706,0.000575257015363763,0.0305344075767267
"PITA_43676",1.62200491626519,6.1051529878273,11.8301449981195,0.000582794558305765,0.0308714942300909
"PITA_33350",2.64870585362361,4.71132677028354,11.8065832497049,0.00059021648610754,0.0312010987544126
"PITA_11885",2.89385833531076,0.33521356039114,11.757749717248,0.000605904340052835,0.0319097632937054
"PITA_22056",2.37953193701079,0.909038437502025,11.7572233602959,0.000606075707143314,0.0319097632937054
"PITA_42288",3.03853522151338,1.1830955804402,11.747690007469,0.00060918798490403,0.0319648123017473
"PITA_45287",2.68182624726221,1.2846797213032,11.7205463072096,0.00061813805587506,0.0322834391470972
"PITA_08141",2.14573736748292,1.09869745074645,11.706530273121,0.000622811420840979,0.0324623291476012
"PITA_32538",3.22376128177951,1.44060352162198,11.6921415535397,0.000627646172955063,0.0326266029119492
"PITA_10544",3.22002079599455,1.32990901062827,11.6896950258082,0.000628471992728924,0.0326266029119492
"PITA_02661",1.74257503263632,2.74141819193152,11.6554862761524,0.000640134692664773,0.0331658629910719
"PITA_26081",2.0931644269901,2.06656098948656,11.6423452477553,0.00064467272600315,0.0333345783908865
"PITA_31942",2.4843613840232,3.52969484171126,11.5218286897733,0.000687836922810988,0.0353556334493893
"PITA_22168",1.28660659549008,4.72000831364335,11.5063552797705,0.000693586411726439,0.0355808461195127
"PITA_32264",1.42635183518445,4.4269800586345,11.4862499693074,0.000701129575692866,0.0358970061696767
"PITA_16990",1.05748931169397,6.79896536396335,11.4463891162297,0.000716330625698113,0.0365321005778602
"PITA_29713",1.6003653546101,3.12730992396287,11.4202782642378,0.000726468140428128,0.0369103685450398
"PITA_13210",2.620870579201,0.658672373016061,11.4199440871993,0.000726598819449437,0.0369103685450398
"PITA_37716",1.7728048001121,2.48759905445183,11.4109519898809,0.000730124086128384,0.0370171488423258
"PITA_06420",2.90612252378856,3.59337005969651,11.4054078587594,0.000732306216779337,0.0370555494011941
"PITA_24601",2.23871728431933,3.62015782589139,11.3949614698151,0.000736435762319525,0.0371921509556671
"PITA_19027",1.33617764482288,4.37220895859195,11.377038351262,0.000743575813606798,0.0373381978387117
"PITA_19396",3.11852539393265,3.87657894491161,11.3768920671483,0.0007436343758104,0.0373381978387117
"PITA_31764",1.57522518139133,5.83703113907789,11.3702315591456,0.000746305732295347,0.0374001267654522
"PITA_50025",1.6399422968469,3.39630393228649,11.3416154250673,0.000757893686954738,0.0378589753378375
"PITA_00501",2.90452486503339,1.69283277056472,11.3385896767358,0.000759129527518706,0.0378589753378375
"PITA_37590",1.77437779869453,3.99898300154925,11.3353914237297,0.000760438039872154,0.0378589753378375
"PITA_48032",2.64488495203013,3.78816586796261,11.3325300230231,0.000761610666194019,0.0378589753378375
"PITA_35858",1.73832722790357,3.13345677389518,11.3297786163236,0.000762739939137485,0.0378589753378375
"PITA_44844",1.96633041481259,3.563933751649,11.3250454979621,0.000764686535589989,0.0378832992460191
"PITA_44280",2.39012400989422,1.95282966473228,11.2812663732522,0.000782931312756357,0.0384938762069567
"PITA_31577",3.37083858703387,1.42334798788851,11.2182243182392,0.000809979584446857,0.0397486019092043
"PITA_06682",1.79646725097933,2.20626446070095,11.2079762826655,0.000814464916658148,0.039818454919853
"PITA_47638",2.51521309200443,1.21613228470454,11.1991674729044,0.000818340389915001,0.039899379374316
"PITA_31449",1.08675378418758,5.29097308034531,11.1972458178792,0.000819188303505891,0.039899379374316
"PITA_45631",1.36161764006713,4.46817769325413,11.1706570869178,0.000831011902308926,0.0403242324014046
"PITA_14636",2.50631031742183,1.54842125590064,11.1345580190366,0.000847341180163369,0.040945906555879
"PITA_22462",2.17325888562606,3.94780131622119,11.1319215442128,0.000848546412150363,0.040945906555879
"PITA_35362",2.15194621987901,6.09211823718489,11.1129566697961,0.000857267185772751,0.0411261344193701
"PITA_43768",1.00147405495354,7.29201415727789,11.1112020521239,0.000858078590512193,0.0411261344193701
"PITA_03147",2.68514903560147,0.12524182815864,11.0871419099471,0.000869283582407779,0.0414847645776953
"PITA_01714",0.973397396222168,6.15655336118096,11.0795620522449,0.000872844128118115,0.041578393641436
"PITA_25287",3.43941516734205,1.33487639659913,11.0578327480839,0.000883133126536492,0.0419916078392827
"PITA_41274",1.11907751953409,5.25101191847178,11.0094573985907,0.000906481780988008,0.0428666993485765
"PITA_30711",1.93628404294675,1.36523103424084,11.0014732470666,0.000910394949489756,0.0428957649298534
"PITA_35702",3.54470255763849,4.45235812954822,10.9949429094027,0.000913608272847413,0.0429693265252954
"PITA_14246",3.42126880886602,2.84205486803794,10.9744892446751,0.000923747112998005,0.0432856927288639
"PITA_21902",3.71442300630055,2.63845753082161,10.9713213291015,0.00092532758496091,0.0432856927288639
"PITA_02944",3.3002031590864,3.28210735184574,10.8960454892147,0.000963697797878763,0.0449190251344601
"PITA_12443",1.55821185478831,3.50063968223964,10.8899195910231,0.00096689025841791,0.0449872070325428
"PITA_49383",1.31354467804963,7.23187889403936,10.8857531946558,0.000969067648893467,0.0450080008572682
"PITA_08348",1.29616885987498,5.24139909138538,10.8683656468391,0.000978208168058927,0.0453515441052489
"PITA_11245",2.73765307522471,1.057600220203,10.8643306171333,0.000980341790486622,0.0453695900867732
"PITA_42808",1.35574853415563,3.57020810551765,10.8546649748127,0.000985471897702957,0.0454113339958647
"PITA_26887",1.78094246688432,1.91165348824366,10.8527683146718,0.000986481745075303,0.0454113339958647
"PITA_33638",2.22221939696401,2.18493212255133,10.8293577191481,0.000999032870507723,0.0459078549982957
"PITA_35170",1.47208401169429,3.73709009754561,10.8061636245238,0.0010116271947127,0.0464046061856834
"PITA_06965",2.65016476228708,0.966660737677153,10.7886027763921,0.00102126939200376,0.0467644289025102
"PITA_27456",1.23207366440379,6.67138830023262,10.7852830549686,0.00102310258286976,0.04676603704369
"PITA_10221",1.38016559589656,3.55097397001242,10.7562085341567,0.00103930077867254,0.0473400594614608
"PITA_31623",2.26721138778553,1.33733609065664,10.74898208158,0.0010433669198614,0.0473830435710329
"PITA_16712",2.06373728470664,2.53183607016994,10.7448311208929,0.00104570983158802,0.0473830435710329
"PITA_32312",2.27811413147367,1.21787354120615,10.7256780084811,0.0010565894672536,0.0476270978402062
"PITA_42468",2.06143800199847,2.65755237199908,10.6982097748511,0.00107239254702457,0.0481737181133914
"PITA_08733",1.05725346250582,7.87502047660565,10.6981616842628,0.00107242042322479,0.0481737181133914
"PITA_30828",2.15104946670208,2.98094951267709,10.682712181326,0.00108141393432065,0.0484421379485263
"PITA_03689",1.38918686703049,4.43862276093894,10.681296661987,0.00108224174632367,0.0484421379485263
"PITA_16005",2.18239574719217,0.906123737978469,10.6783220870368,0.00108398340136269,0.0484421379485263
"PITA_43245",3.36652360456412,1.65859995411899,10.6656535136427,0.0010914328356326,0.0486913835711291
"PITA_01224",2.4177858465639,4.13143736350735,10.6127511928118,0.00112310459547976,0.0499330383313387
"PITA_45803",2.45656976783928,2.25294024617384,10.6086647427373,0.0011255894342482,0.0499581153504462
